receipt_id,originalMetaBriteQuantityPurchased,brandCode,partnerItemId,barcode,itemPrice,preventTargetGapPoints,originalReceiptItemText,needsFetchReviewReason,itemNumber,priceAfterCoupon,pointsEarned,userFlaggedBarcode,pointsNotAwardedReason,needsFetchReview,description,discountedItemPrice,competitorRewardsGroup,userFlaggedNewItem,userFlaggedQuantity,pointsPayerId,rewardsGroup,userFlaggedDescription,metabriteCampaignId,userFlaggedPrice,targetPrice,originalMetaBriteDescription,competitiveProduct,finalPrice,quantityPurchased,originalMetaBriteBarcode,rewardsProductPartnerId,deleted
6008f2be0a720f05fa000129,,KNORR,1009,041000022623,11.76,,KNORR CREAMY CHICKEN,,,,117.6,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,11.76,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,,KNORR SIDES,,,,,11.76,6,,5332f5f6e4b03c9a25efd0b4,
6009f5ea0a7214ada2000004,,KLEENEX,1010,036000391718,5.00,,KLEENEX TRUSTED CARE FACIAL TISSUES,,,,50.0,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.00,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,,,5.00,2,,550b2565e4b001d5e9e4146f,
6008ee0e0a7214ad89000125,,,1032,012000809965,8.99,,ILDBERRY FRUIT FLVR CANS IN BOX 12 C,,012000809965,,,,Action not allowed for user and CPG,,MTN DEW REVOLUTION SODA WILDBERRY FRUIT FLVR CANS IN BOX 12 CT 144 OZ,8.99,,,,5332f5fbe4b03c9a25efd0ba,MOUNTAIN DEW 12 OZ 12 PACK,,,,,,,8.99,1,,5332f5fbe4b03c9a25efd0ba,
6009889f0a7214ad89000133,,,1,013000006187,9.99,,,,,,,,,,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,,,,,,,,,,,,,9.99,1,,5e825d64f221c312e698a62a,
6009f9000a7214ada2000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600988a30a720f05fa000132,,,1,021000065547,9.99,,,,,,,,,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,,,,True,9.99,1,,5332f5f3e4b03c9a25efd0ae,
6009eb000a7214ada2000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600992f90a720f05fa000133,,KNORR,1011,041000022623,11.76,,KNORR CREAMY CHICKEN,,,,117.6,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,11.76,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,,KNORR SIDES,,,,,11.76,6,,5332f5f6e4b03c9a25efd0b4,
6009f5200a720f0535000005,,,1031,,2.34,,CVVEESE SAUCE,,,,,,,,Tomato Sauce,2.34,,,,,,,,,,,,2.34,1,,,
600988820a7214ad8900012b,,,1,013000798952,1,,,,,,5.0,,,,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600988560a7214ad89000127,,,1,044700071748,1,,,,,,5.0,,,,OSCAR MAYER Selects Slow Roast Turkey 16OZ Tray,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
6009889a0a720f05fa00012f,,,1,043000032275,5,,,,,,25.0,,,,TANG Orange Drink Mix 20 oz,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,,,,800,,,5,1,,559c2234e4b06aca36af13c6,
6008f09d0a720f05fa000128,,BORDEN,1017,815473013279,4.07,,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,Borden 2% Reduced Fat Milk,4.07,,,,,,,,,,,,4.07,1,,,
6009885a0a7214ad89000129,,,1,044700024119,1,,,,,,5.0,,,,OSCAR MAYER Lunchable Extra Cheesy Pizza 4.2 oz,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600988980a7214ad89000130,,,1,028400081382,10,,,,,,,,,,,,,,,,OLD EL PASO SAUCE,,,,,,True,10,1,,5332f5f3e4b03c9a25efd0ae,
600988900a7214ad8900012e,,,1,021000046904,9.99,,,,,,,,,,KRAFT HEINZ TACO BELL REGULAR EXTRA HOT TACO SAUCE 7.5 OZ - 0021000046901,,,,,,,,,,,,,9.99,1,,5e825d64f221c312e698a62a,
6009a0b90a7214ada2000001,,BEN AND JERRYS,1010,076840100354,8.34,,BEN & JERRY S CHUNKY MONKEY PINT,,,,83.4,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.34,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,,BEN AND JERRYS ICE CREAM,,,,,8.34,2,,5332f5f6e4b03c9a25efd0b4,
60099c3c0a7214ad89000135,,PEPSI,1009,012000809941,5.72,,"PEPSI COLA, 12 OZ.CAN",,,,,,Action not allowed for user and CPG,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.72,,,,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,PEPSI 12 OZ 12 PACK,,,,,5.72,4,,5332f5fbe4b03c9a25efd0ba,
6008f3270a720f05fa00012a,,,1020,,0.16,,ONIONS SHALL SHALLOTS ONIONS,,,,,,,,ONIONS SHALL SHALLOTS ONIONS,0.16,,,,,,,,,,,,0.16,1,,,
6009e72c0a720f0535000003,,PEPSI,1008,012000809941,2.14,,"PEPSI COLA, 12 OZ.CAN",,,,,,Action not allowed for user and CPG,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.14,,,,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,PEPSI 12 OZ 12 PACK,,,,,2.14,2,,5332f5fbe4b03c9a25efd0ba,
600988a10a720f05fa000131,,,1,029000074361,9.99,,,,,,50.0,,,,PLANTERS Salted Cashews - 3oz,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
6009fd790a720f0535000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600988870a7214ad8900012c,,,1,043000061732,4.66,,,,,,23.6,,,,GEVALIA Brazilian Estates Regular Ground Coffee 8 OZ Bag,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE GROUND COFFEE,,,,800,,,4.66,4,,559c2234e4b06aca36af13c6,
6009889e0a720f05fa000130,,,1,021000068036,1,,,,,,,,,,,,,,,,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,,,,,,True,1,1,,5e7cf838f221c312e698a628,
600988480a720f05fa00012b,,,1,686924291290,9.99,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,9.99,1,,,
6009885c0a7214ad8900012a,,,1,025800000159,1,,,,,,,,,,SMART MADE Thai-Style Chicken & Vegetables 10 oz. Box,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
600988550a720f05fa00012e,,,1,021000633609,1,,,,,,,,,,,,,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,,,,,True,1,1,,5e7cf838f221c312e698a628,
600988510a720f05fa00012c,,,1,022174070214,1,,,,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
6008ea160a720f05fa000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600996ac0a720f05fa000134,,PEPSI,1006,012000809941,3.92,,"PEPSI COLA, 12 OZ.CAN",,,,,,Action not allowed for user and CPG,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.92,,,,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,PEPSI 12 OZ 12 PACK,,,,,3.92,4,,5332f5fbe4b03c9a25efd0ba,
600b34ca0a7214ada200000c,,,1006,,14.01,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,,,,,BEN & JERRY' S CHUNKY MONKEY PINT,14.01,,,,,,,,,,,,14.01,3,,,
600b2dd60a7214ada200000b,,BEN AND JERRYS,1009,076840100354,14.01,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,140.1,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,14.01,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,,BEN AND JERRYS ICE CREAM,,,,,14.01,3,,5332f5f6e4b03c9a25efd0b4,
600affe60a7214ada2000009,,BLUE DIAMOND,1017,,3.59,,BLDM NUT THINS,,,,,,,,BLDM NUT THINS,3.59,,,,,,,,,,,,3.59,1,,,
600a1a8d0a7214ada2000008,,KNORR,1011,041000022623,7.48,,KNORR CREAMY CHICKEN,,,,74.8,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,7.48,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,,KNORR SIDES,,,,,7.48,4,,5332f5f6e4b03c9a25efd0b4,
600aff160a720f053500000c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600afbd90a720f053500000b,,,1017,,6.89,,EMIL S SAUSAGE MUSHROOM PIZZA,,,,,,,,EMIL S SAUSAGE MUSHROOM PIZZA,6.89,,,,,,,,,,,,6.89,1,,,
600b420b0a7214ada200000d,,BEN AND JERRYS,1006,076840100354,14.01,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,140.1,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,14.01,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,,BEN AND JERRYS ICE CREAM,,,,,14.01,3,,5332f5f6e4b03c9a25efd0b4,
600af82f0a720f053500000a,,,1011,,13.50,,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.50,,,,,,,,,,,,13.50,2,,,
600b39f60a720f053500000e,,BEN AND JERRYS,1006,076840100354,14.01,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,140.1,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,14.01,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,,BEN AND JERRYS ICE CREAM,,,,,14.01,3,,5332f5f6e4b03c9a25efd0b4,
600b139e0a7214ada200000a,,BORDEN,1011,053000069867,4.53,,"BORDEN 29 N ILK, 1/2 GAL",,,,,,,,BORDEN REFRIGERATED REGULAR MONTEREY JACK CHEESE SLICED REGULAR FAT 6 OZ - 0053000069861,4.53,,,,,,,,,,,,4.53,1,,5e825d64f221c312e698a62a,
600a1e270a720f0535000009,,BORDEN,1013,815473013279,4.29,,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,Borden 2% Reduced Fat Milk,4.29,,,,,,,,,,,,4.29,1,,,
600ba6ae0a7214ada2000010,,BEN AND JERRYS,1006,076840100354,18.44,,BEN & JERRY S CHUNKY MONKEY PINT,,,,184.4,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,18.44,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,,BEN AND JERRYS ICE CREAM,,,,,18.44,4,,5332f5f6e4b03c9a25efd0b4,
600b89630a720f0535000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600f41f60a7214ada2000037,,,1,022174070214,1,,,,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
600ed4820a720f0535000015,,,1,046704096802,1,,,,,,,,,,T.G.I. FRIDAY'S(r) Loaded Cheddar & Bacon Potato Skins 32 OZ Box,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
600ed47e0a7214ada2000014,,,1,022174070214,1,,,,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
600ed49e0a7214ada200001b,,,1,043000956113,1,,,,,,5.0,,,,Kool-Aid Aguas Frescas Mandarina-TANGerine Unsweetened Drink Mix 0.16 oz. Packet,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600f48940a720f0535000043,,,1,022174070214,1,,,,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
600ed46b0a7214ada2000013,,,1,044700075302,4.66,,,,,,23.6,,,,OSCAR MAYER P3 Slow Roasted Chicken Breast Mild Cheddar Lunch Tray 5Pack 2 OZ 004470007530,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER P3,,,,800,,,4.66,4,,559c2234e4b06aca36af13c6,
600eda0c0a7214ada200001e,,LITEHOUSE,943,077661120460,3.99,,LITEHOUSE ITALIAN,,,,,,,,LTHS ITLN HRB FLK FRZ DRD SSNN JAR 0.49 OZ,3.99,A.1. DRY RUB,,,,,,,,,,,3.99,1,,559c2234e4b06aca36af13c6,
600f41d90a720f0535000032,,,1,021000069293,10,,,,,,,,,,PHILADELPHIA Cream Cheese Dips Southwest Style Black Bean & Corn 10 OZ,,,,,,,,,,,,,10,1,,559c2234e4b06aca36af13c6,
600f01340a7214ada2000029,,,1,021000068883,9.99,,,,,,,,,,"Food Network Kitchen Inspirations French Style Dijon Balsamic Vinaigrette, 12 oz",,,,,,,,,,,,,9.99,1,,559c2234e4b06aca36af13c6,
600f42070a7214ada200003c,,,1,025155000149,9.99,,,,,,,,,,DEVOUR Bacon Topped Meatloaf with Spicy Ketchup 10.00-oz,,,,,,,,,,,,,9.99,1,,559c2234e4b06aca36af13c6,
600f48860a720f053500003f,,,1,043000062753,5,,,,,,,,,,"JELL-O Dessert Mold Kit, University of Georgia, 12 Ounce",,,,,,,,,,,,,5,1,,559c2234e4b06aca36af13c6,
600f489d0a7214ada200004a,,,1,759283001890,1,,,,,,5.0,,,,Boca Essentials Breakfast Scramble Burgers,,,,,559c2234e4b06aca36af13c6,BOCA ESSENTIALS,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600f014d0a7214ada200002d,,,1,043000000342,1,,,,,,5.0,,,,"GENERAL FOODS INTERNATIONAL Vanilla Creme, No Caffeine, 9-Ounce Units (Pack of 6)",,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600f24970a720f053500002f,,BETTY CROCKER,1016,,0.79,,BC DLGHTS BRS MX 0.99,,,,,,,,BC DLGHTS BRS MX 0.99,0.79,,,,,,,,,,,,0.79,1,,,
600f0cc70a720f053500002c,,BETTY CROCKER,1007,,0.79,,BC DLGHTS BRS MX 0.99,,,,,,,,BC DLGHTS BRS MX 0.99,0.79,,,,,,,,,,,,0.79,1,,,
600f48750a7214ada2000041,,,1,021000054473,9.99,,,,,,,,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,,True,9.99,1,,5e7cf838f221c312e698a628,
600f41e60a720f0535000033,,,1,043000079232,1,,,,,,,,,,COOL WHIP Whipped Topping 4-Pack Original 4-8 OZ Cups,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
600ed4d90a7214ada200001c,,,1,029000020351,9.99,,,,,,50.0,,,,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER P3,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
600f42050a7214ada200003b,,,1,043000200520,9.99,,,,,,,,,,JELL-O GELATIN RASPBERRY 6 OZ BOX,,,,,,,,,,,,,9.99,1,,559c2234e4b06aca36af13c6,
600ed4520a720f0535000012,,,1,044700009000,4.66,,,,,,23.6,,,,OSCAR MAYER Cold Cuts Beef Bologna 2-16OZ Packs,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,,,,800,,,4.66,4,,559c2234e4b06aca36af13c6,
600f012c0a720f0535000025,,,1,041129412152,5,,,,,,25.0,,,,CLASSICO All Natural Peeled Ground Tomatoes 28 OZ Can,,,,,559c2234e4b06aca36af13c6,CLASSICO SAUCE,,,,800,,,5,1,,559c2234e4b06aca36af13c6,
600f48900a720f0535000042,,,1,013000798303,1,,,,,,5.0,,,,"HEINZ Home Style Mushroom Gravy, 12 oz",,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600ed4910a7214ada2000018,,,1,021000043552,5,,,,,,,,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,,True,5,1,,5e7cf838f221c312e698a628,
600f48880a7214ada2000044,,,1,087684009000,1,,,,,,5.0,,,,CAPRI SUN Organic Strawberry Lemonade - 10pk/6 fl oz,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ORGANIC BEVERAGE DRINK,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600f01310a7214ada2000027,,,1,029000019201,9.99,,,,,,50.0,,,,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,,,,,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
600f012a0a7214ada2000024,,,1,792851356565,10,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,10,1,,,
600f485e0a720f053500003b,,,1,044700073933,9.99,,,,,,50.0,,,,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
600f41e40a7214ada2000033,,,1,043000003596,1,,,,,,5.0,,,,Crystal Light Pure Lemonade 2.17-oz,,,,,559c2234e4b06aca36af13c6,CRYSTAL LIGHT PURE ON THE GO POWDERED DRINK MIX,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600f41fb0a720f0535000036,,,1,021000054190,1,,,,,,,,,,,,,,,,SARGENTO RICOTTA CHEESE,,,,,,True,1,1,,5e7cf838f221c312e698a628,
600edb570a720f053500001d,,,944,,3.49,,GHRRDL V IDNIGHT REV #,,,,,,,,GHRRDL V IDNIGHT REV #,3.49,,,,,,,,,,,,3.49,1,,,
600fb2160a7214ada2000053,,,1,041129634608,5,,,,,,25.0,,,,CLASSICO Riserva Marinara Pasta Sauce Jar 3Pack 24 OZ 004112963460,,,,,559c2234e4b06aca36af13c6,CLASSICO RISERVA SAUCE,,,,800,,,5,1,,559c2234e4b06aca36af13c6,
600fb2030a7214ada2000050,,,1,070221006693,4.66,,,,,,23.6,,,,TANG Drink Mix 6 QT GV Pineapple Concentrate Powder Sugar Cold Water 18 OZ 007022100669,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,,,,800,,,4.66,4,,559c2234e4b06aca36af13c6,
600fb1e90a720f0535000049,,,1,021000642182,1,,,,,,5.0,,,,Mayonnaise Extra Heavy 4 Case 1 Gallon,,,,,559c2234e4b06aca36af13c6,KRAFT MAYO REAL MAYONNAISE,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600fb2170a720f053500004e,,,1,041129000052,1,,,,,,5.0,,,,"CLASSICO Signature Recipes Traditional Basil Pesto Sauce & Spread, 8.1 Oz",,,,,559c2234e4b06aca36af13c6,CLASSICO PESTO,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600fb21f0a7214ada2000056,,,1,021000049318,1,,,,,,,,,,"KRAFT Classic Ranch Dressing, 24 fl oz",,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
60107e3b0a720f0535000051,,,0,,22.97,,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,22.97,,,,,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,,,,,,,,,,,,22.97,1,,,
600f39c30a7214ada2000030,,BETTY CROCKER,1017,,0.79,,BC DLGHTS BRS MX 0.99,,,0.79,,,,,BC DLGHTS BRS MX 0.99,0.79,,,,,,,,,,,,0.79,1,,,
600fb2130a7214ada2000052,,,1,077298000043,10,,,,,,,,,,NANCY'S Jalapeno Petite Stuffed Bagels 16.00-oz,,,,,,,,,,,,,10,1,,559c2234e4b06aca36af13c6,
600fb1e80a7214ada200004e,,,1,021000068852,1,,,,,,,,,,"Food Network Kitchen Inspirations Greek Feta Herb Vinaigrette, 12 oz",,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
600fb2190a7214ada2000054,,,1,041258081601,1,,,,,,,,,,WYLER'S Instant Bouillon Powder - Chicken Flavor 2.00-oz,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
600fb1e60a720f0535000048,,,1,021000055005,1,,,,,,,,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,,True,1,1,,5e7cf838f221c312e698a628,
60108a5b0a7214ada2000057,,,0,,22.97,,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,22.97,,,,,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,,,,,,,,,,,,22.97,1,,,
600fb1e50a7214ada200004d,,,1,044700031711,1,,,,,,5.0,,,,"OSCAR MAYER 97% Fat Free Ham & Turkey Sub Kit, 28 oz",,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600fb21a0a720f053500004f,,,1,021000049318,9.99,,,,,,,,,,"KRAFT Classic Ranch Dressing, 24 fl oz",,,,,,,,,,,,,9.99,1,,559c2234e4b06aca36af13c6,
600fb2150a720f053500004d,,,1,029000015630,5,,,,,,25.0,,,,PLANTERS Tropical Fruit & Nut Trail Mix 19 OZ,,,,,559c2234e4b06aca36af13c6,PLANTERS TRAIL MIX,,,,800,,,5,1,,559c2234e4b06aca36af13c6,
600fb1d80a7214ada200004b,,,1,5000111047524,9.99,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,9.99,1,,,
600fb2110a720f053500004c,,,1,043000081099,4.66,,,,,,23.6,,,,BAKER'S Pure Cocoa Powder 8 OZ Tin,,,,,559c2234e4b06aca36af13c6,BAKER'S COCOA POWDER,,,,800,,,4.66,4,,559c2234e4b06aca36af13c6,
600fb1dc0a720f0535000046,,,1,043000005217,9.99,,,,,,50.0,,,,"Black and White Easter Bunny 16 1/2"" tall by no3 no4",,,,,559c2234e4b06aca36af13c6,CRYSTAL LIGHT POWDERED DRINK MIX,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
600fb21d0a720f0535000050,,,1,049900000345,9.99,,,,,,,,,,,,,,,,SARGENTO RICOTTA CHEESE,,,,,,True,9.99,1,,5e7cf838f221c312e698a628,
600fb1ec0a7214ada200004f,,,1,044700087558,1,,,,,,5.0,,,,"OSCAR MAYER Natural Applewood Smoked Ham, 14 oz",,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - NATURAL,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600fb1e00a7214ada200004c,,,1,022174070214,1,,,,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
600fb2060a720f053500004b,,,1,021000037186,9.99,,,,,,,,,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,,,,True,9.99,1,,5332f5f3e4b03c9a25efd0ae,
600fb21c0a7214ada2000055,,,1,029000012578,9.99,,,,,,50.0,,,,"PLANTERS Peanuts Honey Roasted, 6-Ounce (Pack of 12)",,,,,559c2234e4b06aca36af13c6,PLANTERS PEANUTS,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
600fb1e20a720f0535000047,,,1,022174070214,1,,,,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
600fb1fd0a720f053500004a,,,1,025400076363,1,,,,,,,,,,,,,,,,SARGENTO SNACK BITES 6 PACK OR LARGER,,,,,,True,1,1,,5e7cf838f221c312e698a628,
600fb20b0a7214ada2000051,,,1,043000204405,9.99,,,,,,,,,,"Jell-O Instant Pudding & Pie Filling Lemon, 3.4 Oz",,,,,,,,,,,,,9.99,1,,559c2234e4b06aca36af13c6,
6011f39c0a720f05350000b4,,,1,4011,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
6010bdfa0a7214ada200005a,1,,1,013562300631,50.00,,,POINTS_GREATER_THAN_THRESHOLD,013562300631,,,,Action not allowed for user and CPG,True,"Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz",50.00,,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,,,,,50.00,5,,5332f5f3e4b03c9a25efd0ae,
6010be200a7214ada200005e,,,1,4011,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
6011f3490a7214ada200010e,,,1,4011,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
60118c0f0a7214ada200007e,,,1,4011,21.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,4,,,,,21.00,,,,21.00,4,,,
60118bea0a720f0535000064,,,1,4011,3.25,True,,,,,,4011,Action not allowed for user and CPG,False,ITEM NOT FOUND,,,,,5332f5fbe4b03c9a25efd0ba,DORITOS SPICY SWEET CHILI SINGLE SERVE,,,,,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,,3.25,1,028400642255,5332f5fbe4b03c9a25efd0ba,
60118c150a720f053500006d,,,1,4011,25.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,4,,,,,25.00,,,,25.00,4,,,
6010be3f0a7214ada2000063,,MISSION,1009,,2.23,,MSSN TORTLLA,,,,,,,,MSSN TORTLLA,2.23,TACO BELL TACO SHELLS,,,,,,,,,,,2.23,1,,,
6010bdf60a7214ada2000059,,,1,4011,3.25,True,,,,,,4011,Action not allowed for user and CPG,False,ITEM NOT FOUND,,,,,5332f5fbe4b03c9a25efd0ba,DORITOS SPICY SWEET CHILI SINGLE SERVE,,,,,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,,3.25,1,028400642255,5332f5fbe4b03c9a25efd0ba,
60118c3b0a7214ada2000089,,,1,,1,,,,,,,,,,DELETED ITEM,,,,,,,,,,,,,1,1,,,True
6010be5a0a720f053500005a,,,1,016000493025,1,,,,,,,,Action not allowed for user and CPG,,Cocoa Puffs Ice Cream Scoops Rte Cereal - Medium Size,,,,,5332f5f3e4b03c9a25efd0ae,COCOA PUFFS CEREAL MEDIUM SIZE,,,,800,,,1,1,,5332f5f3e4b03c9a25efd0ae,
